Temperature_C,Heart_Rate_BPM,Vomiting,Diarrhea,Lethargy,Pain_Vocalization,Pale_Gums,Seizure,Abdominal_Distension,Urgency_Level
38.3,71,1,0,0,0,0,0,0,0
38.2,97,0,0,0,0,0,0,0,0
39.2,129,0,0,0,0,0,0,1,2
37.2,81,0,1,0,0,0,0,0,0
38.2,57,0,0,1,0,0,0,0,0
40.1,75,0,0,1,0,0,0,0,1
37.9,94,0,0,0,0,0,0,0,0
40.0,78,0,0,0,0,0,0,0,1
38.2,46,0,0,0,0,0,0,1,2
38.6,53,0,0,1,0,0,0,0,0
37.9,107,1,0,0,0,0,0,0,0
38.6,135,0,0,0,0,0,0,0,0
37.6,81,0,0,0,0,0,0,0,0
39.5,115,0,0,0,0,0,0,0,0
39.6,82,0,0,1,0,0,1,0,2
39.4,127,0,0,1,0,0,0,0,0
41.0,74,0,1,0,0,0,0,0,2
38.5,132,0,0,1,1,0,0,0,1
38.0,84,0,1,0,1,0,0,0,1
39.0,124,0,0,0,0,0,0,0,0
38.7,96,0,0,0,0,0,0,0,0
39.2,99,1,0,0,0,0,0,0,0
37.5,54,0,0,1,0,0,0,0,0
38.6,62,0,0,1,0,0,0,0,0
37.9,70,0,0,0,0,0,0,0,0
38.5,140,0,0,0,0,0,0,0,0
37.9,122,0,0,0,0,0,0,0,0
37.5,111,1,0,0,1,0,0,0,1
37.7,57,0,0,0,0,0,0,0,0
38.4,120,1,0,1,0,0,0,0,1
38.3,55,0,1,0,0,0,0,0,0
38.3,119,1,0,0,0,0,0,0,0
38.8,90,0,0,0,0,0,0,0,0
38.6,107,0,0,0,0,0,0,0,0
39.0,122,1,1,0,0,0,0,0,1
38.0,47,0,1,1,0,0,0,0,0
36.8,167,0,0,0,1,0,0,0,2
39.8,111,1,0,1,0,0,0,0,1
37.6,78,0,0,0,0,0,0,0,0
38.7,92,0,0,0,0,0,0,0,0
38.4,67,0,0,0,0,0,0,0,0
38.9,118,0,1,0,1,0,0,1,2
38.7,147,0,0,1,0,0,0,0,0
38.5,97,1,0,0,0,0,0,0,0
39.3,122,0,0,0,0,0,0,0,0
39.0,100,0,0,0,0,0,0,0,0
38.2,72,0,0,0,0,0,0,0,0
38.1,120,0,0,0,0,0,0,0,0
39.4,98,0,0,1,0,0,0,0,0
38.5,82,0,0,0,0,0,1,0,2
38.4,126,0,1,0,0,0,0,0,0
39.0,58,0,0,1,0,0,0,0,0
38.5,107,0,0,1,0,0,0,0,0
38.7,120,0,0,0,1,0,0,0,1
39.5,106,0,0,1,0,0,0,0,0
39.4,130,0,1,0,0,0,0,0,0
39.0,128,0,0,1,0,0,0,0,0
37.4,55,0,0,0,0,0,0,0,0
38.5,72,0,0,1,0,0,0,0,0
39.9,83,0,0,0,1,0,0,0,1
37.3,98,0,1,0,0,0,0,0,0
38.6,134,0,0,1,0,0,0,0,0
40.7,94,1,0,1,0,0,0,0,2
38.3,152,0,0,0,0,0,0,0,0
39.4,129,0,0,1,0,0,0,0,0
39.3,117,0,1,0,0,0,0,0,0
39.1,121,0,0,0,0,0,0,0,0
37.9,87,0,0,0,0,0,0,0,0
38.3,118,1,0,1,0,0,0,0,1
38.7,91,0,0,0,0,0,0,0,0
37.1,129,1,0,1,1,0,0,0,1
39.6,77,0,0,0,0,0,0,0,0
39.0,79,1,0,0,0,0,0,0,0
38.0,101,0,0,0,0,0,0,0,0
37.5,93,0,1,0,1,0,0,0,1
40.2,138,0,0,0,0,0,0,0,1
38.3,80,1,0,1,0,0,0,0,1
40.1,92,0,1,0,0,0,0,0,1
38.8,63,0,0,0,1,0,0,0,1
38.6,80,0,0,0,0,1,0,0,2
38.2,66,0,0,0,0,0,0,0,0
37.9,60,1,0,0,0,0,0,0,0
39.0,125,1,0,0,0,0,0,0,0
38.2,126,1,0,0,0,0,0,0,0
38.4,121,0,0,1,0,1,0,0,2
38.2,91,0,0,0,0,0,0,1,2
37.5,56,1,0,0,0,0,0,0,0
38.3,89,0,0,1,0,0,0,1,2
37.7,104,1,0,0,0,1,0,0,2
37.6,99,0,0,1,1,0,0,0,1
38.9,73,1,0,0,0,0,0,0,0
39.5,99,1,0,0,0,0,0,0,0
37.3,118,0,1,0,0,0,0,0,0
38.5,71,1,0,0,0,0,0,0,0
37.7,94,0,0,1,0,0,0,0,0
39.7,79,0,1,0,0,0,0,1,2
38.0,127,0,0,1,0,1,0,0,2
38.6,100,0,0,0,1,0,0,0,1
39.0,82,0,1,1,0,0,0,0,0
39.0,121,0,1,1,0,0,0,0,0
38.0,88,0,0,0,0,1,0,0,2
39.1,163,0,1,0,0,0,0,0,1
39.2,134,0,1,1,0,0,0,0,0
38.1,71,0,1,0,0,0,0,0,0
37.7,126,0,0,1,0,0,0,0,0
38.2,116,0,0,0,0,0,0,0,0
38.6,152,0,0,0,0,1,0,0,2
37.8,115,0,1,1,0,0,0,0,0
39.5,91,0,0,1,0,0,0,0,0
38.5,90,0,0,1,0,0,0,0,0
38.7,127,0,0,1,0,0,0,0,0
39.0,88,0,0,0,1,0,0,0,1
38.3,98,0,0,0,0,0,0,0,0
38.2,125,0,1,0,0,0,0,1,2
38.3,137,1,0,1,0,0,0,0,1
37.3,75,0,0,0,0,1,0,0,2
39.0,115,0,0,0,1,0,0,0,1
37.5,74,0,1,0,0,0,0,0,0
37.5,106,0,0,1,0,0,0,0,0
37.9,130,1,1,1,0,0,0,0,1
36.9,143,0,0,0,0,0,0,0,2
39.5,149,0,0,0,0,0,0,0,0
39.1,68,0,1,0,0,0,1,0,2
37.7,81,0,0,0,0,0,0,0,0
38.0,107,0,0,0,0,0,0,0,0
38.1,131,0,0,0,0,0,0,0,0
36.8,146,0,0,0,0,0,0,0,2
39.9,84,1,0,0,0,0,0,0,1
39.2,51,0,0,1,0,0,0,0,0
38.5,84,0,1,0,0,0,0,0,0
38.6,90,0,0,0,0,1,0,1,2
38.3,78,0,0,0,0,0,0,0,0
37.1,81,0,1,0,0,0,0,0,0
38.4,127,0,0,1,0,0,0,0,0
38.7,122,0,0,0,0,0,0,0,0
38.1,93,0,0,0,0,0,0,0,0
38.9,125,1,0,1,0,0,0,0,1
36.5,97,1,0,0,1,0,0,0,2
40.4,113,0,1,0,0,0,0,0,1
39.3,45,0,0,0,0,0,0,0,0
39.5,110,0,1,0,0,0,0,0,0
37.5,118,0,0,0,1,0,0,0,1
37.8,110,0,1,1,0,0,0,0,0
37.8,116,0,0,0,0,0,0,0,0
39.2,111,0,0,0,1,0,0,0,1
38.7,94,0,1,0,1,0,0,0,1
38.4,112,0,0,0,1,0,0,0,1
38.4,124,0,0,0,0,0,0,0,0
37.6,118,0,0,1,0,0,0,0,0
38.6,106,0,0,1,0,0,0,0,0
37.7,98,0,0,1,0,0,0,0,0
37.8,68,1,0,0,0,0,0,0,0
37.5,76,0,0,0,0,0,0,0,0
37.6,92,1,0,0,0,0,1,0,2
38.3,69,0,0,1,0,0,0,0,0
38.2,112,1,0,0,0,0,0,0,0
37.8,98,0,0,1,0,0,0,0,0
38.2,146,0,0,0,0,0,0,0,0
39.2,110,0,0,0,0,0,0,0,0
38.6,148,1,0,1,0,0,0,0,1
37.1,77,0,0,1,0,0,0,0,0
39.6,51,0,0,0,0,0,0,0,0
39.5,145,0,1,0,0,0,1,0,2
38.2,82,1,0,1,0,0,0,0,1
38.7,73,1,0,1,0,0,0,0,1
38.3,97,0,0,0,0,0,0,0,0
39.3,100,1,1,1,0,0,0,0,1
36.8,109,1,0,0,0,0,0,0,2
37.4,126,0,0,0,0,0,0,0,0
38.7,73,0,1,0,0,0,0,0,0
38.6,85,1,1,0,0,0,0,0,1
38.3,137,0,1,1,0,0,0,0,0
39.0,123,1,0,0,0,1,0,0,2
39.8,102,0,0,1,1,0,0,0,1
39.2,147,1,1,1,0,0,0,0,1
38.1,133,0,0,0,0,0,0,0,0
38.2,120,0,1,1,0,0,0,0,0
38.7,144,0,1,1,0,0,0,0,0
38.5,63,0,0,1,0,1,0,0,2
39.4,101,0,0,0,0,0,0,0,0
38.4,127,0,0,1,0,0,0,0,0
38.3,66,0,0,1,0,0,0,0,0
38.6,150,0,0,0,0,0,0,0,0
38.3,59,0,0,0,0,0,0,0,0
39.7,77,0,0,0,1,0,0,0,1
39.4,114,1,1,0,0,0,0,0,1
38.0,103,0,1,1,0,0,0,0,0
40.0,102,1,1,0,0,0,0,0,1
38.3,118,0,0,1,0,0,0,0,0
39.2,118,0,0,0,1,0,0,0,1
37.4,95,0,0,0,0,0,0,0,0
39.4,87,0,0,1,0,0,0,0,0
39.3,109,0,0,1,0,0,0,0,0
38.3,138,0,0,0,0,0,0,0,0
38.2,144,0,0,0,0,0,0,0,0
39.8,131,0,0,0,0,0,0,0,1
38.5,124,1,0,0,0,0,0,0,0
38.6,133,1,0,0,0,0,0,0,0
37.6,146,0,0,0,0,0,0,0,0
36.5,102,0,0,1,0,0,0,1,2
40.0,103,0,0,0,0,0,0,0,1
38.1,84,1,0,1,0,0,0,0,1
38.0,139,1,1,0,0,0,0,0,1
38.3,108,0,0,0,0,1,0,0,2
38.3,95,0,0,1,0,0,0,0,0
39.6,129,0,1,1,0,0,0,0,0
38.8,70,0,0,1,0,0,0,0,0
38.8,85,1,0,0,0,0,0,0,0
40.6,108,0,1,1,1,0,0,0,2
38.5,-8,0,0,0,0,0,0,0,0
37.8,96,0,0,1,0,0,0,0,0
37.9,96,0,0,1,0,0,0,0,0
38.5,103,0,0,0,0,0,0,0,0
38.8,124,0,1,1,0,0,0,0,0
40.2,110,0,0,1,0,0,0,0,1
39.1,80,0,0,0,0,0,0,0,0
39.6,122,0,0,0,0,0,0,0,0
38.1,97,0,0,0,0,0,0,0,0
38.5,97,0,0,0,0,0,0,0,0
39.0,82,0,0,0,1,0,0,0,1
38.6,75,0,0,1,0,0,0,0,0
38.9,100,1,0,1,0,0,0,0,1
38.7,53,1,0,0,0,0,0,0,0
39.6,129,0,1,0,0,0,0,0,0
37.2,103,0,0,1,0,0,0,0,0
39.2,126,1,0,1,0,1,0,0,2
38.8,73,0,1,1,0,0,0,0,0
38.2,85,1,0,0,0,0,0,0,0
38.3,90,0,1,1,0,0,0,0,0
37.7,102,0,0,0,1,0,0,0,1
36.1,66,0,0,1,0,0,0,0,2
38.4,97,0,0,0,1,0,0,0,1
38.2,88,0,0,1,0,0,0,0,0
38.8,113,1,1,0,0,0,0,0,1
38.5,79,1,0,1,0,0,0,0,1
40.3,39,0,0,1,0,0,0,0,1
39.0,121,0,1,1,0,0,0,0,0
38.3,133,0,0,0,0,0,0,0,0
37.8,91,0,0,1,1,0,0,1,2
38.5,105,1,1,1,0,0,0,0,1
38.6,106,1,1,0,0,0,0,0,1
40.4,108,0,0,1,0,0,0,0,1
38.6,124,0,0,1,0,0,0,0,0
39.2,51,0,0,0,1,0,0,0,1
39.2,49,0,1,0,1,0,0,0,1
39.7,49,0,0,0,0,0,0,0,0
40.1,101,0,0,0,0,0,0,0,1
38.3,81,0,0,0,0,0,0,0,0
39.9,100,1,0,0,0,0,0,0,1
39.7,103,0,1,1,0,0,0,0,0
38.5,76,0,1,0,0,0,0,0,0
37.6,120,0,0,0,0,0,0,0,0
39.4,108,0,0,0,0,0,0,0,0
38.8,97,0,0,0,0,0,0,0,0
38.6,113,0,1,0,0,0,0,0,0
38.9,54,0,0,0,0,0,0,0,0
38.0,124,0,0,0,0,0,0,0,0
38.1,132,0,1,1,0,0,0,0,0
40.7,65,0,0,0,0,1,0,1,2
39.2,110,1,1,0,0,0,0,0,1
38.5,142,0,0,0,0,0,0,0,0
39.1,156,0,0,0,0,0,1,0,2
39.8,123,1,1,1,0,0,0,0,1
37.9,88,0,0,0,0,0,0,0,0
39.1,83,0,0,0,0,0,0,0,0
39.3,104,1,0,0,0,0,0,0,0
38.7,99,1,1,1,0,0,0,0,1
38.0,83,1,0,1,1,0,0,0,1
39.7,121,0,0,0,0,0,0,0,0
38.2,112,1,0,0,0,0,0,0,0
39.1,75,0,0,0,0,0,0,0,0
38.1,88,0,1,1,0,0,0,0,0
40.0,85,0,0,0,0,0,0,0,1
37.7,88,0,0,0,0,0,0,0,0
37.0,99,0,1,0,0,0,0,0,0
36.9,93,0,1,0,0,0,0,0,2
39.0,92,0,0,1,0,0,0,0,0
39.1,95,0,0,0,0,0,0,0,0
38.4,97,1,0,1,0,0,0,0,1
37.8,101,0,0,0,0,0,0,0,0
38.4,135,1,0,0,0,0,0,0,0
38.5,56,0,0,0,0,0,0,0,0
38.2,93,0,0,1,0,1,0,0,2
39.1,85,0,0,0,0,0,0,0,0
38.0,127,0,0,0,1,0,0,0,1
39.1,53,1,0,1,0,0,0,0,1
40.0,117,0,1,1,0,0,0,0,1
39.8,94,0,0,0,0,0,0,0,1
39.1,68,0,0,0,0,0,0,0,0
39.1,118,1,0,0,0,1,0,0,2
39.4,64,0,1,0,0,0,0,1,2
39.0,100,1,0,0,0,0,0,0,0
38.9,101,0,1,0,0,0,0,0,0
38.6,82,0,0,0,0,0,0,0,0
38.3,77,1,0,1,0,0,0,0,1
36.9,138,0,0,0,0,0,0,0,2
39.4,116,0,0,0,0,0,0,0,0
38.7,87,0,0,0,0,0,0,0,0
39.2,143,1,0,0,1,0,0,0,1
38.2,108,0,0,0,0,0,0,0,0
38.4,121,0,0,0,0,0,0,0,0
37.4,93,0,1,0,0,0,0,0,0
39.2,122,1,1,0,0,0,0,0,1
38.4,95,0,0,0,0,0,0,0,0
37.8,113,0,0,1,0,0,0,0,0
38.3,116,1,0,0,0,0,0,0,0
38.2,126,0,0,1,0,0,0,0,0
37.5,38,0,0,1,1,0,0,0,1
38.8,104,1,0,0,0,0,0,0,0
38.0,81,1,1,0,1,0,0,0,1
38.8,86,1,0,0,0,0,0,0,0
38.6,119,0,0,0,0,0,0,0,0
37.2,63,1,1,1,1,0,0,0,1
39.0,99,0,0,0,0,0,0,0,0
38.7,64,0,1,0,0,0,0,0,0
38.3,133,1,0,0,0,0,0,0,0
38.6,90,0,0,0,0,0,0,0,0
39.5,114,0,0,0,0,0,1,0,2
37.7,58,0,0,1,0,0,0,0,0
38.1,74,0,0,1,0,0,0,0,0
37.9,81,0,0,1,0,0,0,0,0
38.6,96,1,1,1,0,0,0,0,1
38.6,109,0,0,0,0,0,0,0,0
37.9,93,0,0,0,0,0,0,0,0
38.9,99,0,0,0,0,0,0,0,0
38.5,78,0,1,1,0,0,0,0,0
38.6,90,0,0,0,1,0,0,0,1
37.9,122,0,0,0,0,0,0,0,0
40.3,110,1,0,1,0,0,0,0,1
39.1,126,1,0,0,0,0,0,0,0
37.7,143,0,0,1,0,0,0,0,0
38.5,78,1,0,0,0,0,1,0,2
38.6,103,0,0,0,0,0,0,0,0
37.8,59,1,0,0,0,0,0,0,0
38.6,89,1,0,1,0,0,0,0,1
39.8,114,1,0,0,0,0,0,0,1
37.9,108,0,0,0,0,0,0,0,0
39.7,53,0,0,1,0,0,0,0,0
36.6,112,0,1,0,0,0,0,0,2
37.3,97,0,0,0,0,0,0,0,0
37.7,90,1,0,0,1,0,0,0,1
37.3,78,0,0,0,0,0,0,0,0
38.2,71,0,0,0,0,0,0,0,0
40.3,103,1,0,0,0,0,0,0,1
39.2,147,0,0,1,0,0,0,0,0
39.7,68,1,0,0,0,1,0,0,2
39.3,89,0,0,0,0,0,0,0,0
39.0,106,1,0,0,0,1,0,0,2
37.5,37,0,0,0,0,0,0,0,0
38.1,82,1,0,1,0,0,0,0,1
38.9,78,0,1,0,0,0,0,0,0
37.8,134,1,0,0,0,0,0,0,0
38.3,104,0,0,1,0,0,0,0,0
38.3,131,0,0,0,0,0,0,0,0
39.1,80,0,1,1,0,0,0,0,0
37.3,78,0,1,1,0,0,0,0,0
37.7,78,0,0,0,0,0,0,0,0
38.5,71,0,1,1,1,1,0,0,2
38.4,114,0,1,0,0,0,0,0,0
39.2,165,1,0,0,0,0,0,0,1
38.4,127,1,0,1,0,0,0,0,1
38.5,133,1,0,1,0,0,0,0,1
37.2,90,1,0,0,0,0,0,0,0
37.4,110,1,0,0,0,0,0,0,0
36.9,115,1,1,0,0,0,0,0,2
37.1,119,0,0,1,0,0,0,0,0
39.1,72,0,1,0,0,0,0,0,0
39.3,124,0,0,0,1,0,0,0,1
37.7,130,0,0,0,0,0,0,0,0
39.2,99,0,0,0,0,0,0,0,0
39.0,69,0,0,1,0,0,0,0,0
39.1,122,1,0,1,0,0,0,1,2
37.6,111,0,1,1,0,0,0,0,0
38.0,96,0,0,1,0,0,0,0,0
39.3,102,0,1,1,0,0,0,0,0
38.7,83,0,0,1,1,1,0,0,2
38.5,120,0,0,0,0,0,0,0,0
38.7,110,1,0,1,0,0,0,0,1
38.8,105,0,0,1,0,0,0,0,0
39.2,80,0,0,0,0,0,0,0,0
38.4,92,0,0,1,0,0,0,0,0
37.4,89,0,0,0,0,0,0,0,0
38.4,89,0,0,1,1,0,0,0,1
38.1,137,1,0,1,0,0,0,0,1
39.6,181,0,0,1,0,0,0,0,1
38.2,95,1,0,0,0,0,0,0,0
39.2,106,0,1,0,0,0,0,0,0
39.0,98,1,0,1,0,0,0,0,1
39.4,98,0,0,0,0,0,0,1,2
39.4,94,0,0,0,0,0,0,0,0
38.3,88,0,0,0,1,0,0,0,1
39.0,90,0,0,0,0,0,0,0,0
38.2,96,0,1,1,0,0,0,0,0
39.1,97,0,1,1,0,0,0,0,0
39.4,120,1,0,1,0,0,0,0,1
40.1,99,0,0,0,0,1,0,0,2
38.8,53,0,0,1,0,0,0,0,0
37.0,111,0,1,0,0,0,0,0,0
38.1,81,0,0,0,0,0,0,0,0
38.3,122,1,0,1,1,0,0,0,1
39.0,95,0,0,0,0,0,0,0,0
38.8,82,0,0,0,0,0,0,0,0
38.2,55,0,0,1,0,0,0,0,0
38.6,112,0,0,0,0,0,0,0,0
37.5,106,0,0,1,1,0,0,0,1
38.4,87,0,0,0,0,0,0,0,0
37.5,94,0,0,0,0,0,0,0,0
38.6,66,0,0,0,0,0,0,0,0
38.8,101,0,0,1,0,0,0,0,0
38.9,86,0,0,0,0,0,0,0,0
37.7,80,0,0,0,0,0,0,0,0
38.3,124,1,1,1,0,1,0,0,2
37.8,88,0,0,0,0,0,0,0,0
38.1,72,1,0,1,0,0,0,0,1
38.8,63,1,0,1,0,1,0,0,2
38.4,100,0,0,1,0,0,0,0,0
37.9,109,0,1,0,0,0,0,0,0
38.0,80,1,0,0,0,0,0,0,0
38.3,95,0,0,0,0,0,0,0,0
37.4,46,0,1,0,1,0,0,0,1
38.1,150,1,0,1,0,0,0,0,1
39.1,103,1,0,1,0,0,0,0,1
38.3,63,0,0,0,0,0,0,0,0
39.5,109,1,0,0,0,0,0,0,0
38.9,80,1,0,0,0,0,0,0,0
38.3,60,1,0,0,0,0,0,0,0
37.8,106,0,0,1,1,0,0,0,1
39.5,75,0,0,0,0,0,0,0,0
39.2,81,0,0,0,0,0,0,0,0
39.3,68,0,0,0,0,0,0,0,0
38.0,50,0,1,1,0,0,0,0,0
36.8,115,0,0,0,0,0,0,0,2
40.3,81,0,1,0,0,0,0,0,1
38.2,94,0,0,0,1,0,0,0,1
38.6,112,1,0,0,0,0,0,0,0
38.3,126,1,0,0,0,0,0,0,0
37.6,83,1,0,1,0,0,0,0,1
36.7,124,0,0,0,1,0,0,1,2
38.0,116,0,0,1,0,0,0,0,0
37.0,84,0,0,0,0,0,0,0,0
37.7,89,0,0,1,0,0,0,0,0
39.9,121,0,1,0,0,0,0,0,1
38.6,131,1,0,0,0,0,0,0,0
38.3,74,0,0,1,0,0,0,0,0
38.7,73,1,1,1,0,1,0,0,2
37.9,103,0,1,0,0,0,0,0,0
38.4,105,0,0,0,0,0,0,0,0
39.0,113,1,1,0,0,0,0,0,1
38.0,93,0,0,1,0,0,0,1,2
40.6,111,0,0,1,0,0,0,0,2
38.3,113,1,0,0,0,0,0,0,0
38.8,114,0,0,0,0,0,0,0,0
36.7,112,1,0,1,0,0,0,0,2
40.6,73,0,0,0,0,0,0,0,2
39.1,88,1,0,0,0,0,0,0,0
37.6,108,1,0,0,0,0,0,0,0
38.1,120,0,0,1,0,0,0,0,0
39.0,98,0,1,0,1,0,0,0,1
38.4,101,0,0,0,0,0,0,0,0
37.8,79,0,0,1,0,0,0,0,0
37.5,133,0,1,1,0,0,0,0,0
39.3,100,0,0,1,0,0,0,0,0
39.0,66,0,0,0,1,0,0,0,1
36.7,118,1,0,1,0,0,0,0,2
37.8,97,0,1,0,0,0,0,0,0
39.9,104,1,0,0,0,0,0,0,1
38.8,111,0,1,1,0,0,0,0,0
38.9,135,1,0,0,0,0,0,0,0
40.4,125,0,1,1,0,1,0,0,2
37.2,71,1,0,0,0,0,0,0,0
37.7,78,0,1,0,0,0,0,0,0
38.9,60,0,0,1,0,0,0,0,0
38.8,73,1,0,1,1,0,0,0,1
36.5,103,1,0,0,0,0,0,0,2
38.0,64,0,0,0,0,0,0,0,0
38.8,129,0,0,1,1,0,0,0,1
38.7,81,0,1,0,0,0,0,0,0
38.7,144,0,1,1,0,0,0,0,0
37.6,75,0,0,0,0,0,0,0,0
38.0,93,0,0,1,0,0,0,0,0
39.3,131,0,0,1,0,0,0,0,0
36.8,60,0,1,1,0,0,0,0,2
39.0,92,1,0,0,0,0,0,0,0
38.2,41,1,0,1,0,0,0,0,1
37.8,32,0,1,0,0,0,0,0,0
39.6,92,0,0,0,0,0,0,0,0
38.5,100,1,0,0,0,0,0,0,0
37.9,114,0,1,0,0,0,0,0,0
38.4,83,0,0,1,1,0,0,0,1
37.8,68,0,1,0,0,0,0,0,0
38.2,117,0,0,0,0,0,0,0,0
38.6,88,1,0,0,0,0,0,0,0
38.1,91,0,0,0,0,0,0,0,0
38.8,73,0,1,1,0,0,0,0,0
39.4,67,0,0,1,0,0,0,0,0
38.5,111,1,1,1,0,0,0,0,1
39.4,67,0,0,0,0,0,0,0,0
37.2,175,0,0,1,0,0,0,0,1
37.7,70,1,1,1,0,0,0,0,1
39.4,105,0,1,0,0,0,0,0,0
38.3,82,0,0,0,0,0,0,0,0
38.3,133,0,1,0,1,0,0,0,1
38.1,114,0,0,0,0,0,0,0,0
37.6,92,0,0,0,0,0,0,0,0
37.6,90,1,1,0,0,0,0,0,1
37.7,114,1,1,0,0,0,0,0,1
37.9,123,0,1,1,0,0,0,0,0
38.0,86,0,1,0,0,0,0,0,0
38.4,101,0,0,0,0,0,1,0,2
39.0,112,0,0,1,0,1,0,0,2
38.3,96,0,0,0,0,0,0,0,0
37.9,125,0,0,0,0,0,0,0,0
39.6,70,1,0,1,0,0,0,0,1
39.3,59,0,0,0,0,0,0,0,0
37.5,110,0,0,1,0,0,0,0,0
38.3,130,0,0,1,0,0,0,0,0
38.6,84,0,0,0,0,0,0,0,0
37.8,120,1,1,0,1,0,0,0,1
36.8,90,1,1,1,0,1,0,0,2
38.1,85,0,1,0,1,0,0,0,1
38.9,57,1,0,0,0,0,0,0,0
39.1,66,0,0,1,0,0,0,0,0
39.1,96,0,0,0,0,0,0,0,0
36.5,85,1,1,0,0,0,0,0,2
39.5,85,0,0,0,1,0,0,0,1
37.8,112,0,0,0,0,0,0,0,0
39.0,94,1,1,0,0,0,0,0,1
39.5,96,0,1,1,0,0,0,0,0
38.8,145,1,0,0,0,0,0,0,0
38.9,131,0,0,1,0,0,0,0,0
37.8,102,0,0,0,0,0,0,0,0
38.3,79,0,0,1,0,0,0,0,0
38.7,141,0,0,0,0,0,0,0,0
38.7,53,0,0,0,0,0,0,0,0
38.0,87,0,0,0,0,0,0,0,0
37.7,99,0,0,0,0,0,0,0,0
37.7,102,1,0,1,0,0,0,0,1
39.8,91,1,0,0,0,0,0,0,1
39.3,79,1,0,0,1,0,0,0,1
39.4,95,0,0,1,1,0,0,0,1
40.0,110,0,0,0,0,0,0,0,1
40.1,33,1,0,1,0,0,0,0,1
37.2,83,0,0,0,0,0,0,0,0
39.1,95,0,0,0,0,0,0,0,0
38.2,79,0,1,0,0,0,0,0,0
38.6,174,0,0,0,0,0,0,0,1
38.6,121,0,0,1,0,0,0,0,0
38.6,86,0,0,0,0,0,0,0,0
38.9,87,1,0,1,0,0,0,0,1
38.0,65,0,1,0,0,0,0,0,0
38.3,96,0,0,1,0,0,0,0,0
37.8,137,0,1,0,0,0,0,0,0
37.6,88,1,0,0,1,0,0,0,1
38.7,124,0,0,1,0,0,0,0,0
37.5,98,1,0,0,0,0,0,0,0
37.4,123,0,0,1,0,0,0,0,0
38.7,65,0,1,1,0,0,0,0,0
38.0,103,1,0,1,0,0,0,0,1
38.7,104,1,0,0,0,0,0,1,2
38.2,113,0,0,0,0,0,0,0,0
39.0,84,0,0,1,0,0,0,0,0
39.1,98,1,0,1,0,0,0,0,1
38.6,98,1,0,1,0,0,0,0,1
38.4,88,0,1,0,0,0,0,0,0
39.1,95,1,0,0,0,0,0,0,0
40.0,114,0,1,1,0,0,0,0,1
38.0,94,1,0,0,1,0,0,0,1
40.9,79,0,1,0,0,0,0,0,2
40.0,93,0,0,0,0,0,0,0,1
39.4,77,1,0,1,0,1,0,0,2
39.3,76,1,1,0,0,0,0,0,1
40.4,97,0,1,1,0,0,0,0,1
38.8,44,0,1,1,0,0,0,0,0
38.3,115,1,0,0,0,0,1,0,2
39.0,60,1,0,1,0,0,0,0,1
38.3,53,1,1,0,0,0,0,0,1
38.0,108,0,0,0,0,0,0,0,0
37.6,64,0,0,0,0,0,0,0,0
39.7,128,0,1,0,0,0,0,0,0
38.5,104,1,0,1,0,0,0,0,1
38.5,38,1,0,0,0,0,0,0,0
39.2,115,0,0,1,0,0,0,0,0
39.2,110,0,1,0,0,0,0,0,0
38.7,107,0,0,0,0,0,0,1,2
38.7,111,1,1,1,0,0,0,0,1
37.6,142,1,0,0,0,0,1,0,2
39.2,120,0,0,0,0,0,0,0,0
37.7,108,0,0,0,0,0,0,0,0
38.9,123,0,0,0,0,0,0,0,0
39.4,90,0,1,1,0,1,0,0,2
39.6,120,0,0,0,0,0,0,0,0
37.1,103,1,0,1,0,0,0,0,1
39.7,97,0,0,1,0,0,0,0,0
36.0,78,0,1,0,1,0,0,0,2
38.9,98,0,0,0,0,0,0,0,0
39.1,96,0,1,0,0,0,0,0,0
38.8,81,0,0,1,0,0,0,0,0
38.8,124,0,0,1,0,0,0,0,0
38.3,136,0,0,0,0,0,0,0,0
38.1,87,1,0,1,0,0,0,0,1
37.8,89,1,0,1,0,0,0,1,2
38.2,115,0,0,0,0,0,0,0,0
38.5,99,0,0,1,1,0,0,0,1
39.3,110,0,0,0,0,0,0,0,0
38.3,71,0,0,1,1,0,0,0,1
38.2,93,0,0,1,0,0,0,0,0
38.6,114,0,0,1,0,0,0,0,0
37.3,115,1,0,0,0,0,0,0,0
38.6,147,0,0,0,1,0,0,0,1
38.4,71,0,0,0,0,0,0,0,0
39.1,95,1,0,0,0,0,0,0,0
39.8,77,1,0,1,0,0,0,0,1
38.8,122,0,0,0,0,0,0,0,0
39.4,97,0,0,1,0,0,0,0,0
37.4,86,0,1,0,0,0,0,0,0
37.5,97,0,0,0,0,0,0,0,0
38.7,114,0,0,0,0,0,0,0,0
39.4,72,0,0,1,0,0,0,0,0
37.4,78,0,0,1,0,0,0,0,0
37.8,120,0,1,0,0,0,0,0,0
39.5,112,0,1,0,0,0,0,0,0
38.2,95,1,1,1,0,0,0,0,1
41.7,64,0,0,0,0,0,0,0,2
38.7,99,0,0,0,1,0,0,0,1
39.0,107,0,0,0,0,0,0,0,0
38.1,105,0,0,1,0,0,0,0,0
38.3,61,0,0,0,0,0,0,0,0
38.1,55,0,0,1,1,0,0,0,1
38.1,83,1,0,1,0,0,0,0,1
39.3,82,0,0,0,0,0,0,0,0
38.7,96,1,0,0,0,0,0,0,0
38.3,80,1,0,0,0,0,0,0,0
